lat,lon,pickup_cluster
-37.1,48.68,6
-36.98,49.2,6
-36.6,50.74,6
-36.2,52.27,6
-35.78,53.78,6
-35.57,54.52,6
-35.34,55.29,6
-34.87,56.81,6
-34.39,58.32,6
-33.89,59.81,6
-33.63,60.53,6
-33.37,61.23,6
-32.84,62.6,6
-32.31,63.98,6
-31.78,65.34,6
-31.52,66.02,6
-31.22,66.68,6
-30.63,68.01,6
-30.04,69.32,6
-29.45,70.63,2
-29.25,71.07,2
-28.86,71.89,2
-28.26,73.11,2
-27.64,74.32,2
-27.02,75.51,2
-26.82,75.9,2
-26.4,76.66,2
-25.78,77.79,2
-25.14,78.91,2
-24.5,80.02,2
-24.28,80.38,2
-23.84,81.13,2
-23.16,82.25,2
-22.47,83.36,2
-21.78,84.45,2
-21.67,84.63,2
-21.08,85.55,2
-20.37,86.63,2
-19.65,87.71,2
-18.92,88.77,2
-18.8,88.95,2
-18.18,89.84,2
-17.44,90.9,2
-16.68,91.95,2
-15.93,92.99,2
-15.8,93.17,2
-15.14,94.06,2
-14.34,95.12,2
-13.54,96.18,5
-12.73,97.23,5
-11.92,98.28,5
-11.11,99.32,5
-10.29,100.35,5
-9.47,101.38,5
-8.63,102.43,5
-7.78,103.48,5
-6.93,104.52,5
-6.27,105.42,5
-6.21,105.63,5
-5.19,106.37,5
-4.28,107.15,5
-2.98,107.31,5
-1.93,107.57,5
-1.72,107.6,5
-1,107.73,5
-0.47,107.83,5
0.71,108.07,5
1.88,108.3,5
2.87,108.5,5
3.04,108.58,5
4.09,109.09,5
5.13,109.6,5
6.18,110.11,5
7.05,110.53,5
7.2,110.61,5
8.1,111.08,5
9,111.55,5
9.9,112.02,5
10.5,112.33,5
10.82,112.49,5
11.79,112.96,5
12.76,113.44,5
13.72,113.91,0
14.37,114.23,0
14.69,114.4,0
15.65,114.92,0
16.69,115.26,0
17.73,115.55,0
18.43,115.75,0
18.76,115.88,0
19.76,116.27,0
20.75,116.66,0
21.74,117.05,0
22.4,117.32,0
22.74,117.45,0
23.72,117.92,0
24.22,118.28,0
43.45,-8.48,9
43.6,-8.94,9
43.88,-10.58,9
43.93,-10.92,9
44.19,-12.94,9
44.42,-14.97,9
44.61,-17.03,9
44.73,-18.72,9
44.76,-19.05,9
44.87,-21.07,9
44.94,-23.09,9
44.98,-25.12,9
44.98,-27.12,9
44.93,-29.07,9
44.85,-31.02,9
44.74,-32.95,9
44.65,-34.88,9
44.63,-35.2,9
44.5,-36.77,9
44.31,-38.64,9
44.1,-40.5,9
43.85,-42.34,9
43.77,-42.93,9
43.59,-44.07,9
43.3,-45.76,9
42.99,-47.44,9
42.66,-49.1,9
42.48,-49.9,9
42.28,-50.81,9
41.86,-52.62,9
41.41,-54.4,9
40.93,-56.16,9
40.6,-57.3,7
40.44,-57.84,7
39.94,-59.44,7
39.42,-61.02,7
38.88,-62.57,7
38.42,-63.83,7
38.33,-64.06,7
37.84,-65.46,7
37.64,-66.96,7
37.43,-68.47,7
37.3,-69.35,7
37.25,-69.73,7
37.21,-70,7
36.99,-71.57,7
36.97,-73.16,7
36.94,-74.75,7
36.93,-75.42,7
36.88,-75.52,7
36.4,-75.07,7
36.26,-74.9,7
35.45,-73.9,7
34.64,-72.92,7
33.83,-71.94,7
33.35,-70.95,7
33.25,-70.74,7
32.62,-69.47,7
31.98,-68.22,7
31.32,-66.99,7
30.88,-66.18,7
30.65,-65.77,7
29.95,-64.53,7
29.23,-63.31,7
28.5,-62.1,7
28.02,-61.32,7
27.77,-60.93,7
27.04,-59.78,7
26.3,-58.65,7
25.55,-57.53,7
25.05,-56.8,7
24.79,-56.42,7
24,-55.3,7
23.21,-54.19,7
22.4,-53.09,7
22,-52.55,7
21.6,-52.02,7
20.79,-50.95,7
19.98,-49.9,7
19.16,-48.87,7
18.75,-48.35,7
18.35,-47.85,9
17.54,-46.86,9
16.73,-45.88,9
16.05,-45.07,9
15.92,-44.92,9
15.67,-44.63,9
15.19,-44.07,9
14.47,-43.24,9
13.75,-42.41,9
13.03,-41.59,9
12.78,-41.32,9
12.31,-40.79,9
11.6,-39.99,9
10.89,-39.2,9
10.17,-38.42,9
10.05,-38.28,9
9.4,-37.58,9
8.63,-36.74,9
7.85,-35.9,9
7.07,-35.06,9
6.93,-34.92,9
6.25,-34.19,9
5.43,-33.32,4
4.6,-32.45,4
3.78,-31.58,4
3.63,-31.43,4
2.97,-30.74,4
2.17,-29.91,4
1.37,-29.07,4
0.57,-28.24,4
0.43,-28.1,4
-0.25,-27.38,4
-1.08,-26.52,4
-1.9,-25.67,4
-2.73,-24.8,4
-3.52,-23.98,4
-4.3,-23.16,4
-5.08,-22.33,4
-5.87,-21.5,4
-6.65,-20.66,4
-7.43,-19.82,4
-8.22,-18.98,4
-9,-18.13,4
-9.78,-17.28,4
-10.56,-16.43,4
-11.34,-15.57,4
-12.12,-14.7,4
-12.9,-13.83,4
-13.67,-12.95,4
-14.44,-12.06,4
-15.22,-11.17,4
-15.98,-10.27,4
-16.74,-9.37,4
-17.5,-8.47,1
-18.25,-7.55,1
-19,-6.61,1
-19.75,-5.66,1
-20.5,-4.71,1
-21.12,-3.9,1
-21.24,-3.74,1
-21.99,-2.75,1
-22.73,-1.75,1
-23.46,-0.75,1
-24.07,0.1,1
-24.19,0.27,1
-24.9,1.3,1
-25.61,2.33,1
-26.31,3.38,1
-26.88,4.27,1
-27,4.44,1
-27.69,5.52,1
-28.36,6.61,1
-29.03,7.71,1
-29.58,8.63,1
-29.68,8.81,1
-30.29,9.91,1
-30.9,11,1
-31.51,12.11,1
-32.02,13.03,1
-32.11,13.21,1
-32.64,14.27,1
-33.17,15.33,1
-33.7,16.4,1
-34.05,17.12,1
-34.24,17.5,1
-34.81,18.67,1
-35.06,20,1
-35.13,21.34,1
-35.07,22.25,1
-34.95,22.69,1
-34.59,24.01,1
-34.23,25.33,6
-34,25.78,6
-33.92,25.82,6
-34.01,26.72,6
-33.83,27.77,6
-33.53,28.8,6
-33.33,29.48,6
-33.22,29.91,6
-32.88,31.18,6
-32.52,32.44,6
-32.15,33.69,6
-31.88,34.35,6
-31.82,34.47,6
-31.61,34.87,6
-30.99,36.09,6
-30.36,37.28,6
-29.71,38.46,6
-29.28,39.23,6
-28.96,39.54,6
-28.87,39.63,6
-28.78,39.55,6
-28.74,39.41,6
-28.72,39.43,6
-28.12,40.36,6
-27.83,41.13,6
-27.64,41.49,6
-27.08,42.56,6
-26.53,43.62,6
-26.2,44.8,6
-26.03,45.38,6
-25.8,45.98,6
-25.3,47.17,6
-24.59,48.2,6
-23.94,49.12,6
-23.87,49.24,6
-23.52,49.82,6
-23.16,50.41,6
-23.1,50.51,6
-22.24,51.38,6
-21.3,52.32,6
-20.37,53.25,6
-19.9,53.72,6
-19.46,54.15,6
-18.57,55.03,6
-17.69,55.89,6
-16.81,56.75,6
-16.37,57.18,6
-15.89,57.64,6
-14.95,58.55,2
-14.01,59.46,2
-13.06,60.37,2
-12.75,60.67,2
-12.11,61.24,2
-11.15,62.11,2
-10.18,62.97,2
-9.22,63.83,2
-8.9,64.12,2
-8.24,64.69,2
-7.24,65.56,2
-6.24,66.42,2
-5.51,67.05,2
-5.27,67.24,2
-5.2,67.3,2
-4.35,68.03,2
-3.43,68.82,2
-2.51,69.61,2
-1.9,70.6,2
-1.87,70.7,2
-1.52,71.7,2
-1.13,72.79,2
-0.7,73.85,2
0.05,74.73,2
0.12,74.8,2
0.76,75.56,2
1.46,76.38,2
2.16,77.21,2
2.86,78.03,2
2.92,78.1,2
3.56,78.86,2
4.26,79.69,2
4.96,80.52,2
5.66,81.35,2
5.72,81.42,2
6.4,82.2,2
7.39,82.57,2
8.52,82.64,2
9.66,82.71,2
9.75,82.72,2
10.82,82.8,2
11.98,82.89,2
13.14,82.98,2
14.3,83.08,2
14.4,83.08,2
15.52,83.17,2
16.74,83.26,2
17.47,83.32,2
17.57,83.3,2
17.62,83.49,2
18.34,84.71,2
18.42,84.8,2
19.21,85.8,2
20.07,86.9,2
20.87,87.92,2
22.12,114.23,0
21.58,114.9,0
20.41,115.3,0
19.7,115.78,0
19.34,116.03,0
18.27,116.78,0
17.19,117.52,0
16.12,118.26,0
15.4,118.75,0
15.04,119,0
13.97,119.74,0
12.86,120.41,0
11.59,120.49,0
10.73,120.4,0
10.3,120.36,5
8.99,120.25,5
7.68,120.08,5
6.38,119.9,5
5.52,119.73,5
5.07,119.62,5
3.72,119.46,5
2.41,119.03,5
2,118.37,5
1.97,118.23,5
2.27,118.92,5
3.35,119.36,5
4.1,119.58,5
4.49,119.61,5
5.67,119.77,5
6.84,119.96,5
8,120.15,5
8.78,120.28,5
9.19,120.32,5
10.39,120.44,5
11.6,120.54,0
12.78,120.4,0
13.45,119.95,0
13.8,119.77,0
14.89,119.31,0
16.05,119.21,0
17.22,119.35,0
18,119.48,0
18.38,119.52,0
19.52,119.65,0
20.66,119.77,0
21.81,119.9,0
22.57,119.98,0
13.06,100.81,5
12.6,100.76,5
11.59,101.41,5
10.57,102.11,5
9.7,102.68,5
9.52,102.76,5
8.43,103.24,5
7.43,103.83,5
6.69,104.76,5
6.08,105.53,5
5.98,105.71,5
5.06,106.4,5
3.92,106.87,5
2.79,107.35,5
2.03,107.67,5
1.65,107.77,5
0.52,108.05,5
-0.61,107.94,5
-1.76,108.19,5
-2.33,108.67,5
-2.64,108.94,5
-3.72,109.57,5
-4.2,110.7,5
-4.45,111.93,5
-4.61,112.75,5
-4.68,113.16,5
-4.88,114.39,5
-4.28,115.48,5
-4.26,115.51,5
-3.93,115.65,5
-4.51,115.8,5
-4.37,116.51,5
-4.18,116.82,5
-3.64,117.77,5
-3.05,118.61,5
-1.96,118.62,5
-1.23,118.63,5
-0.88,118.7,5
0.16,118.92,5
1.2,119.13,5
2.24,119.35,5
2.93,119.49,5
3.27,119.51,5
4.28,119.58,5
5.29,119.69,5
6.28,119.94,5
6.94,120.08,5
7.3,120.16,5
8.39,120.4,5
9.48,120.64,5
10.44,121.18,0
11.13,121.41,0
11.47,121.27,0
12.49,120.83,0
13.39,120.2,0
14.35,119.72,0
15.07,119.78,0
15.43,119.72,0
16.5,119.68,0
17.56,119.98,0
18.62,120.3,0
19.32,120.52,0
19.68,120.63,0
20.76,120.96,0
21.84,121.3,0
22.87,121.75,0
23.55,122.1,0
23.93,122.22,0
25.06,122.59,0
26.19,122.96,0
27.32,123.29,0
28.08,123.5,0
28.43,123.6,0
29.47,123.9,0
30.45,123.98,0
31.09,123.02,0
31.09,122.98,0
3.71,9.38,1
3.7,9.37,1
3.18,8.26,1
3.38,7.09,1
3.41,6.86,1
3.65,5.51,1
3.88,4.16,1
4.11,2.8,1
4.34,1.45,1
4.55,0.17,1
4.76,-1.11,1
4.83,-1.55,1
4.23,-3.27,1
3.35,-2.8,1
2.33,-2.26,1
1.31,-1.71,1
0.28,-1.18,1
-0.69,-0.65,1
-1.67,-0.12,1
-2.66,0.4,1
-3.64,0.92,1
-4.71,1.49,1
-5.78,2.07,1
-6.85,2.64,1
-7.92,3.22,1
-8.91,3.75,1
-9.91,4.29,1
-10.91,4.83,1
-11.91,5.37,1
-12.81,5.87,1
-13.72,6.37,1
-14.61,6.86,1
-15.5,7.35,1
-16.41,7.85,1
-17.33,8.36,1
-18.24,8.87,1
-19,9.3,1
-19.15,9.39,1
-20.1,9.93,1
-21.05,10.46,1
-22,11.01,1
-22.79,11.46,1
-22.95,11.56,1
-23.94,12.13,1
-24.92,12.71,1
-25.9,13.3,1
-26.69,13.77,1
-26.85,13.87,1
-27.81,14.45,1
-28.77,15.05,1
-29.73,15.64,1
-30.53,16.14,1
-30.7,16.25,1
-31.73,16.77,1
-32.81,17.19,1
-33.88,17.64,1
-34.61,18.25,1
-34.68,18.46,1
-35.11,19.75,1
-35.15,21.13,1
-35.08,22.52,1
-35.03,23.68,1
-35.02,23.88,1
-34.97,25.09,1
-34.92,26.3,6
-34.77,27.48,6
-34.52,28.43,6
-34.45,28.65,6
-34.06,29.97,6
-33.67,31.27,6
-33.26,32.56,6
-32.97,33.4,6
-32.82,33.85,6
-32.36,35.18,6
-31.89,36.49,6
-31.43,37.81,6
-31.12,38.67,6
-30.95,39.09,6
-30.46,40.33,6
-29.95,41.55,6
-29.39,42.76,6
-29.11,43.38,6
-28.81,44.03,6
-28.21,45.34,6
-27.61,46.63,6
-27.02,47.89,6
-26.74,48.48,6
-26.63,48.72,6
-26.37,48.95,6
-25.45,49.76,6
-24.53,50.56,6
-23.62,51.36,6
-23.31,51.62,6
-22.73,52.12,6
-22.12,52.64,6
-21.86,52.85,6
-21.04,53.58,6
-20.23,54.33,6
-19.95,54.58,6
-19.47,54.91,6
-18.76,55.44,6
-18.1,56.02,6
-17.49,56.66,6
-17.29,56.88,6
-16.76,57.39,6
-15.88,58,6
-14.86,58.35,6
-14.04,59.05,2
-13.82,59.34,2
-13.45,60.05,2
-12.97,61.15,2
-12.48,62.24,2
-11.99,63.33,2
-11.82,63.69,2
-11.48,64.43,2
-10.97,65.54,2
-10.47,66.65,2
-9.96,67.76,2
-9.87,67.94,2
-9.46,68.85,2
-8.96,69.93,2
-8.43,71,2
-7.9,72.07,2
-7.82,72.25,2
-7.31,73.08,2
-6.69,74.08,2
-6.08,75.08,2
-5.47,76.08,2
-4.82,77.16,2
-4.16,78.24,2
-3.51,79.31,2
-2.83,80.38,2
-2.18,81.44,2
-1.53,82.51,2
-0.87,83.57,2
-0.21,84.63,2
0.42,85.65,2
1.05,86.67,2
1.67,87.69,2
2.19,88.54,2
2.29,88.7,2
2.9,89.68,2
3.5,90.67,2
4.11,91.65,2
4.61,92.47,2
4.71,92.64,2
5.31,93.61,2
5.91,94.59,5
6.03,95.66,5
5.88,96.42,5
5.81,96.81,5
5.57,97.98,5
4.76,98.86,5
3.94,99.73,5
3.38,100.29,5
3.12,100.58,5
2.47,101.54,5
1.78,102.47,5
1.16,103.44,5
1.2,103.9,5
1.35,104.4,5
1.48,104.52,5
2.45,105.03,5
3.12,105.33,5
3.45,105.53,5
4.43,106.12,5
5.42,106.7,5
6.4,107.29,5
7.06,107.69,5
7.38,107.88,5
8.36,108.46,5
9.34,109.04,5
10.32,109.63,5
11.33,109.7,5
11.52,109.71,5
12.67,109.75,5
13.82,109.81,5
14.97,109.87,0
15.89,109.62,0
16.06,109.54,0
17.08,109.03,0
18.09,108.51,0
19.11,108,0
19.96,107.57,0
20.14,107.48,0
20.62,107.25,0
20.73,107.23,0
20.5,108.04,0
20.45,108.24,0
20.11,109.4,0
20.23,110.6,0
20.47,111.79,0
20.75,112.55,0
20.88,112.95,0
21.29,114.17,0
21.7,115.39,0
22.31,116.51,0
22.77,117.23,0
23.08,117.55,0
23.97,118.53,0
24.77,119.03,0
-13.17,-38.45,4
-13.49,-37.66,4
-13.75,-36.54,4
-13.88,-35.98,4
-14.04,-35.44,4
-14.36,-34.35,4
-14.68,-33.26,4
-14.99,-32.16,4
-15.15,-31.62,4
-15.31,-31.06,4
-15.63,-29.95,4
-15.94,-28.84,4
-16.26,-27.72,4
-16.37,-27.35,4
-16.63,-26.61,4
-17.03,-25.5,4
-17.65,-24.5,4
-18.29,-23.51,4
-18.5,-23.18,4
-18.92,-22.5,4
-19.54,-21.47,4
-20.16,-20.43,4
-20.77,-19.38,4
-20.97,-19.03,4
-21.31,-18.43,4
-21.82,-17.52,4
-22.32,-16.61,4
-22.82,-15.68,4
-22.9,-15.53,4
-23.3,-14.78,4
-23.77,-13.86,4
-24.24,-12.94,4
-24.71,-12.02,4
-24.78,-11.87,4
-25.19,-11.04,4
-25.68,-10.04,1
-26.15,-9.03,1
-26.62,-8.02,1
-26.7,-7.85,1
-27.1,-6.95,1
-27.58,-5.86,1
-28.04,-4.77,1
-28.5,-3.67,1
-28.96,-2.53,1
-29.4,-1.37,1
-29.84,-0.21,1
-30.27,0.95,1
-30.7,2.17,1
-31.12,3.39,1
-31.54,4.63,1
-31.93,5.87,1
-32.31,7.11,1
-32.68,8.36,1
-33.03,9.62,1
-33.32,10.67,1
-33.37,10.88,1
-33.71,12.17,1
-34.03,13.46,1
-34.34,14.77,1
-34.58,15.85,1
-34.62,16.06,1
-34.86,17.33,1
-35.08,18.61,1
-35.16,19.9,1
-35.18,20.77,1
-35.15,21.18,1
-35.04,22.4,1
-34.93,23.62,1
-35.03,24.85,1
-35.1,25.67,6
-35.09,26.06,6
-35.06,27.24,6
-35.04,28.42,6
-35.01,29.59,6
-34.88,30.35,6
-34.76,30.73,6
-34.4,31.86,6
-34.03,32.98,6
-33.64,34.09,6
-33.38,34.82,6
-33.25,35.19,6
-32.86,36.31,6
-32.45,37.43,6
-32.04,38.53,6
-31.83,39.07,6
-31.63,39.59,6
-31.21,40.62,6
-30.78,41.64,6
-30.35,42.65,6
-30.13,43.15,6
-29.92,43.62,6
-29.5,44.55,6
-29.07,45.47,6
-28.63,46.38,6
-28.42,46.83,6
-28.19,47.31,6
-27.72,48.25,6
-27.25,49.19,6
-26.77,50.11,6
-26.62,50.42,6
-26.32,50.98,6
-25.87,51.82,6
-25.41,52.65,6
-24.95,53.48,6
-24.8,53.75,6
-24.44,54.38,6
-23.9,55.31,6
-23.35,56.23,6
-22.8,57.15,6
-22.62,57.45,6
-22.29,57.98,6
-21.8,58.77,6
-21.31,59.56,6
-20.82,60.34,6
-20.65,60.6,6
-20.32,61.11,6
-19.82,61.87,6
-19.32,62.63,2
-18.82,63.38,2
-18.73,63.5,2
-18.36,64.04,2
-17.9,64.69,2
-17.45,65.34,2
-16.99,65.98,2
-16.92,66.08,2
-16.51,66.66,2
-16.02,67.35,2
-15.53,68.03,2
-15.05,68.72,2
-14.97,68.83,2
-14.51,69.45,2
-13.96,70.18,2
-13.41,70.92,2
-12.86,71.64,2
-12.77,71.77,2
-12.29,72.39,2
-11.73,73.14,2
-11.16,73.89,2
-10.58,74.63,2
-9.96,75.41,2
-9.34,76.19,2
-8.72,76.97,2
-8.1,77.75,2
-7.4,78.62,2
-6.71,79.49,2
-6.01,80.35,2
-5.32,81.22,2
-4.59,82.11,2
-3.86,82.99,2
-3.13,83.88,2
-2.4,84.77,2
-1.69,85.62,2
-0.98,86.48,2
-0.28,87.33,2
0.32,88.05,2
0.44,88.2,2
1.17,89.08,2
1.9,89.96,2
2.63,90.85,2
3.23,91.58,2
3.36,91.73,2
4.14,92.58,2
4.91,93.43,2
5.5,94.42,5
5.98,95.25,5
5.96,95.44,5
5.78,96.56,5
5.39,97.6,5
4.85,98.59,5
4.48,99.25,5
4.22,99.51,5
3.43,100.3,5
2.73,101.15,5
2.07,102.04,5
1.7,102.67,5
1.52,103,5
1.17,103.45,5
1.32,104.35,5
1.67,104.68,5
2.01,104.88,5
3.02,105.48,5
4.04,106.08,5
5.06,106.68,5
5.73,107.08,5
6.07,107.31,5
7.06,107.97,5
8.06,108.65,5
9.05,109.32,5
9.72,109.77,5
10.13,109.9,5
11.42,109.98,5
12.72,109.95,5
14.02,109.87,5
14.88,109.82,0
15.17,109.54,0
16.2,109.05,0
17.33,108.74,0
18.46,108.43,0
19.22,108.22,0
19.63,108.22,0
20.62,108.22,0
20.85,108.19,0
21.28,108.37,0
31.1,122.62,0
31.68,124.05,0
32.31,125.63,0
32.73,126.68,0
32.97,127.2,0
33.69,128.77,0
34.59,130.16,0
35.79,131.26,0
36.58,132,0
36.92,132.45,0
37.91,133.81,0
38.91,135.2,0
39.81,136.68,8
40.15,137.53,8
40.51,138.38,8
41.22,140.08,8
41.67,141.88,8
41.79,143.85,8
41.83,144.83,8
41.99,145.77,8
42.31,147.65,8
42.63,149.55,8
42.94,151.45,8
43.05,152.08,8
43.27,153.39,8
43.59,155.37,8
43.92,157.35,8
44.25,159.35,8
44.3,159.68,8
44.56,161.33,8
44.58,161.5,8
44.85,163.16,8
45.14,164.98,8
45.43,166.81,8
45.48,167.12,8
45.72,168.6,8
46,170.39,8
46.28,172.19,8
46.57,174,8
46.85,175.81,8
47.12,177.62,8
47.4,179.45,8
47.68,-178.72,3
47.97,-176.84,3
48.26,-174.95,3
48.54,-173.06,3
48.78,-171.47,3
48.83,-171.15,3
49.1,-169.23,3
49.33,-167.29,3
49.52,-165.33,3
49.63,-164.03,3
49.7,-163.37,3
49.87,-161.38,3
50,-159.38,3
50.1,-157.36,3
50.13,-156.38,3
50.17,-155.4,3
50.21,-153.42,3
50.22,-151.44,3
50.19,-149.46,3
50.17,-148.5,3
50.13,-147.51,3
50.02,-145.54,3
49.88,-143.58,3
49.71,-141.63,3
49.65,-141.02,3
49.48,-139.73,3
49.22,-137.81,3
48.97,-135.9,3
48.71,-134,3
48.67,-133.68,3
48.5,-132.16,3
48.49,-130.29,3
48.49,-128.43,3
48.48,-126.56,3
48.48,-126.25,3
48.46,-124.69,3
48.22,-123.53,3
48.17,-123.4,3
48.51,-124.75,3
48.52,-126.56,3
48.51,-128.37,3
48.5,-130.18,3
48.5,-130.48,3
48.5,-131.97,3
48.84,-133.63,3
49.35,-135.25,3
49.85,-136.91,3
50,-137.45,3
50.32,-138.6,3
50.77,-140.35,3
51.2,-142.13,3
51.6,-143.94,3
51.78,-144.83,3
51.98,-145.78,3
52.35,-147.69,3
52.69,-149.63,3
53,-151.6,3
53.18,-152.9,3
53.28,-153.57,3
53.53,-155.59,3
53.75,-157.64,3
53.93,-159.71,3
54.03,-161.07,3
54.09,-161.75,3
54.21,-163.81,3
54.38,-165.86,3
54.34,-167.95,3
54.28,-169.67,3
54.26,-170.01,3
54.1,-172.04,3
53.91,-174.06,3
53.68,-176.05,3
53.47,-177.67,3
53.44,-177.98,3
53.27,-179.84,3
53.07,178.31,8
52.82,176.51,8
52.3,174.88,8
51.79,173.16,8
51.27,171.45,8
50.74,169.78,8
50.18,168.17,8
49.71,166.45,8
49.21,164.76,8
48.68,163.11,8
48.14,161.49,8
48.05,161.25,8
47.64,159.84,8
47.13,158.19,8
46.59,156.56,8
46.03,154.97,8
45.85,154.47,8
45.53,153.4,8
45.02,151.81,8
44.49,150.26,8
43.95,148.74,8
43.77,148.25,8
43.42,147.21,8
42.87,145.7,8
42.25,144.25,8
41.77,142.76,8
41.72,141.93,8
41.63,141.16,8
41.13,139.78,8
40.54,138.45,8
39.95,137.12,8
39.65,136.47,8
39.26,135.83,0
38.48,134.58,0
37.7,133.34,0
36.92,132.11,0
36.53,131.5,0
36.04,131.09,0
35.24,130.06,0
34.57,128.87,0
33.92,127.71,0
33.65,126.82,0
33.6,126.36,0
33.38,125.01,0
32.58,124.05,0
31.43,123.96,0
30.85,123.55,0
1.33,104.38,5
1.36,104.95,5
0.99,105.97,5
-0.05,106.56,5
-0.75,106.95,5
-1.03,107.28,5
-1.87,108.28,5
-2.88,109.07,5
-3.72,109.9,5
-3.9,110.75,5
-3.96,111.2,5
-4.15,112.56,5
-4.33,113.92,5
-4.26,115.26,5
-4.2,115.48,5
-4.13,115.68,5
-4.18,116.11,5
-3.73,116.82,5
-3.58,117.19,5
-3.04,118.2,5
-1.85,118.43,5
-0.66,118.65,5
0.13,118.8,5
0.45,118.99,5
1.48,119.34,5
2.58,119.45,5
3.68,119.57,5
4.42,119.65,5
4.81,119.63,5
5.96,119.84,5
7.12,120.04,5
8.29,120.23,5
9.05,120.42,5
9.44,120.38,5
10.61,120.31,0
11.74,120.64,0
12.89,120.49,0
13.52,120.02,0
13.92,119.93,0
15.11,119.68,0
16.3,119.52,0
17.46,119.93,0
18.23,120.2,0
18.6,120.31,0
19.7,120.64,0
20.8,120.97,0
21.91,121.3,0
22.58,121.67,0
22.97,121.85,0
24.17,122.25,0
25.38,122.62,0
26.59,122.99,0
27.4,123.23,0
27.79,123.25,0
28.96,123.31,0
30.13,123.37,0
31.12,122.95,0
31.23,122.77,0
22,91.67,0
21.91,91.67,0
20.67,91.35,2
19.63,90.69,2
18.59,90.03,2
17.55,89.37,2
16.52,88.72,2
15.52,88.08,2
14.52,87.44,2
13.52,86.81,2
12.52,86.18,2
11.55,85.57,2
10.57,84.96,2
9.6,84.36,2
8.63,83.75,2
7.65,83.07,2
6.67,82.39,2
5.68,81.71,2
4.7,81.03,2
3.88,80.24,2
3.06,79.44,2
2.24,78.64,2
1.42,77.85,2
0.67,77.13,2
-0.07,76.4,2
-0.82,75.68,2
-1.56,74.95,2
-1.68,74.83,2
-2.36,74.17,2
-3.18,73.38,2
-4,72.59,2
-4.81,71.8,2
-4.95,71.67,2
-5.62,71.02,2
-6.43,70.23,2
-7.24,69.45,2
-8.05,68.66,2
-8.18,68.53,2
-8.85,67.88,2
-9.66,67.09,2
-10.46,66.29,2
-11.27,65.5,2
-11.53,65.23,2
-12.08,64.69,2
-12.89,63.88,2
-13.71,63.07,2
-14.53,62.26,2
-14.8,61.98,2
-15.32,61.44,2
-16.09,60.61,2
-16.87,59.79,6
-17.64,58.96,6
-17.9,58.68,6
-18.35,58.04,6
-19.03,57.07,6
-19.71,56.1,6
-20.39,55.13,6
-20.62,54.8,6
-21.08,54.12,6
-21.78,53.09,6
-22.48,52.05,6
-23.18,51.01,6
-23.42,50.67,6
-23.87,49.98,6
-24.55,48.95,6
-25.23,47.91,6
-25.91,46.86,6
-26.25,46.33,6
-26.47,45.8,6
-26.92,44.74,6
-27.36,43.66,6
-27.81,42.59,6
-28.03,42.05,6
-28.28,41.44,6
-28.78,40.22,6
-29.27,39,6
-29.77,37.77,6
-30.02,37.15,6
-30.22,36.65,6
-30.62,35.63,6
-31.03,34.62,6
-31.43,33.6,6
-31.63,33.08,6
-31.86,32.51,6
-32.31,31.36,6
-32.76,30.21,6
-33.21,29.05,6
-33.43,28.47,6
-33.66,27.79,6
-34.12,26.42,6
-34.58,25.05,1
-34.7,23.57,1
-34.75,22.58,1
-34.8,22.14,1
-34.96,20.81,1
-34.88,19.47,1
-34.7,18.21,1
-34.03,17.83,1
-33.68,17.67,1
-32.61,17.2,1
-31.54,16.73,1
-30.48,16.27,1
-29.77,15.97,1
-29.4,15.81,1
-28.32,15.34,1
-27.23,14.88,1
-26.14,14.42,1
-25.42,14.12,1
-25.07,13.97,1
-24.04,13.54,1
-23.02,13.12,1
-21.99,12.7,1
-21.3,12.42,1
-20.94,12.27,1
-19.86,11.83,1
-18.77,11.4,1
-17.69,10.97,1
-16.75,10.77,1
-16.55,10.73,1
-15.33,10.54,1
-14.1,10.34,1
-12.88,10.15,1
-11.87,9.98,1
-11.66,9.95,1
-10.44,9.76,1
-9.21,9.57,1
-7.99,9.38,1
-6.97,9.22,1
-6.76,9.18,1
-5.54,8.99,1
-4.31,8.8,1
-3.09,8.61,1
-2.07,8.45,1
-1.86,8.44,1
-0.59,8.38,1
0.35,8.87,1
0.42,9,1
0.38,9.12,1
-0.01,8.35,1
-0.4,7.58,1
-0.57,7.42,1
-0.89,7.49,1
-1.85,7.7,1
-2.81,7.91,1
-3.62,8.08,1
-3.77,8.12,1
-4.69,8.31,1
-5.61,8.51,1
-6.53,8.7,1
-7.3,8.87,1
-7.46,8.9,1
-8.43,9.09,1
-9.39,9.28,1
-10.36,9.47,1
-11.17,9.63,1
-11.33,9.66,1
-12.28,9.86,1
-13.23,10.05,1
-14.19,10.24,1
-14.98,10.4,1
-15.14,10.43,1
-16.1,10.63,1
-17.06,10.83,1
-17.99,11.11,1
-18.75,11.42,1
-18.9,11.48,1
-19.81,11.85,1
-20.73,12.22,1
-21.64,12.6,1
-22.4,12.92,1
-22.55,12.98,1
-23.45,13.34,1
-24.34,13.7,1
-25.24,14.06,1
-25.98,14.37,1
-26.13,14.43,1
-26.99,14.79,1
-27.86,15.16,1
-28.72,15.53,1
-29.3,15.78,1
-29.56,15.89,1
-30.33,16.23,1
-31.1,16.57,1
-31.87,16.91,1
-32.38,17.13,1
-32.63,17.24,1
-33.36,17.57,1
-34.09,17.9,1
