,pickup_cluster,lat,lon
3782,6,-20.99,58.67
3783,6,-20.41,59.61
3784,6,-19.83,60.54
3785,6,-19.25,61.46
3786,6,-19.15,61.62
3787,2,-18.65,62.39
3788,2,-18.04,63.31
3789,2,-17.42,64.22
3790,2,-16.8,65.13
3791,2,-16.7,65.28
3792,2,-16.17,66.06
3793,2,-15.53,66.99
3794,2,-14.88,67.92
3795,2,-14.23,68.83
3796,2,-13.52,69.82
3797,2,-12.8,70.81
3798,2,-12.08,71.79
3799,2,-11.35,72.77
3800,2,-10.61,73.75
3801,2,-9.87,74.73
3802,2,-9.12,75.71
3803,2,-8.37,76.68
3804,2,-7.51,77.79
3805,2,-6.65,78.9
3806,2,-5.79,80.0
3807,2,-5.07,80.92
3808,2,-4.92,81.1
3809,2,-4.05,82.19
3810,2,-3.18,83.28
3811,2,-2.31,84.37
3812,2,-1.58,85.28
3813,2,-1.46,85.44
3814,2,-0.7,86.39
3815,2,0.06,87.33
3816,2,0.82,88.28
3817,2,1.45,89.07
3818,2,1.6,89.25
3819,2,2.47,90.35
3820,2,3.35,91.46
3821,2,4.23,92.56
3822,2,4.82,93.3
3823,2,5.09,93.7
3824,5,5.9,94.92
3825,5,5.91,96.33
3826,5,5.45,97.67
3827,5,4.9,98.47
3828,5,4.62,98.89
3829,5,3.66,100.04
3830,5,2.7,101.19
3831,5,1.82,102.4
3832,5,1.32,103.27
3833,5,1.04,103.65
3834,5,1.23,103.95
3835,5,1.25,104.03
3836,5,1.4,104.45
3837,5,1.82,104.63
3838,5,3.07,105.18
3839,5,4.24,105.86
3840,5,5.3,106.72
3841,5,6.0,107.3
3842,5,6.32,107.61
3843,5,7.3,108.56
3844,5,8.27,109.51
3845,5,9.26,110.44
3846,5,9.92,111.07
3847,5,10.23,111.4
3848,5,11.15,112.41
3849,5,12.08,113.42
3850,0,13.0,114.44
3851,0,13.62,115.12
3852,0,13.82,115.33
3853,0,14.02,115.55
3854,0,14.52,116.1
3855,0,15.27,116.94
3856,0,16.02,117.77
3857,0,16.52,118.33
3858,0,16.77,118.62
3859,0,17.52,119.46
3860,0,18.39,120.14
3861,0,19.45,120.5
3862,0,20.15,120.75
3863,0,20.51,120.85
3864,0,21.58,121.16
3865,0,22.59,121.64
3866,0,23.61,122.08
3867,0,24.33,122.25
3868,0,24.61,122.33
3869,0,25.42,122.57
3870,0,26.24,122.8
3871,0,27.04,123.1
3872,0,27.57,123.32
3873,0,27.83,123.41
3874,0,28.61,123.69
3875,0,29.4,123.87
3876,0,30.22,123.92
3877,0,30.77,123.95
3878,0,31.15,123.95
3879,0,32.32,123.96
3880,0,33.3,123.48
3881,0,34.08,122.45
3882,0,34.6,121.75
3883,0,34.89,121.33
3884,0,35.08,120.22
3885,0,35.27,119.72
3886,5,-3.7,114.5
3887,5,-3.93,114.26
3888,5,-4.25,113.38
3889,5,-4.2,112.37
3890,5,-4.17,111.7
3891,5,-4.09,111.39
3892,5,-3.83,110.44
3893,5,-3.36,109.67
3894,5,-2.46,109.34
3895,5,-2.15,108.78
3896,5,-2.03,108.47
3897,5,-1.31,107.78
3898,5,-0.59,107.09
3899,5,0.05,106.34
3900,5,0.42,105.78
3901,5,0.73,105.56
3902,5,1.39,104.74
3903,5,1.16,103.68
3904,5,1.73,102.71
3905,5,2.13,102.07
3906,5,2.35,101.78
3907,5,2.93,100.89
3908,5,3.64,100.07
3909,5,4.35,99.26
3910,5,4.93,98.58
3911,5,5.06,98.44
3912,5,5.8,97.6
3913,5,6.52,96.74
3914,5,7.24,95.88
3915,5,7.84,95.17
3916,5,7.96,95.02
3917,5,8.68,94.13
3918,2,9.41,93.24
3919,2,10.1,92.32
3920,2,10.63,91.3
3921,2,11.4,90.43
3922,2,12.18,89.55
3923,2,12.95,88.68
3924,2,13.72,87.8
3925,2,13.78,87.72
3926,2,14.48,86.92
3927,2,15.24,86.04
3928,2,16.01,85.16
3929,2,16.77,84.27
3930,2,16.83,84.2
3931,2,17.5,83.39
3932,0,22.0,113.87
3933,0,21.92,114.3
3934,0,21.89,114.64
3935,0,21.86,114.73
3936,0,21.47,115.86
3937,0,21.12,116.9
3938,0,21.05,116.99
3939,0,19.95,117.56
3940,0,19.17,117.87
3941,0,18.75,118.06
3942,0,17.52,118.63
3943,0,16.28,119.19
3944,0,15.05,119.76
3945,0,14.4,120.35
3946,0,14.47,120.63
3947,0,14.47,120.64
3948,0,14.48,120.65
3949,0,13.85,120.51
3950,0,13.21,121.57
3951,0,13.21,121.57
3952,0,12.72,122.63
3953,0,12.73,123.5
3954,0,12.57,123.83
3955,0,12.89,124.86
3956,0,12.45,125.96
3957,0,11.6,126.86
3958,0,11.03,127.47
3959,0,10.76,127.82
3960,0,9.96,128.86
3961,0,9.15,129.9
3962,0,8.34,130.94
3963,0,7.8,131.63
3964,0,7.51,132.01
3965,0,6.64,133.13
3966,0,5.77,134.25
3967,5,4.9,135.37
3968,5,4.32,136.12
3969,5,4.02,136.49
3970,5,3.14,137.62
3971,5,2.26,138.75
3972,5,1.37,139.87
3973,5,0.93,140.43
3974,5,0.73,140.7
3975,5,0.53,140.94
3976,5,-0.27,141.9
3977,5,-1.08,142.86
3978,5,-1.88,143.82
3979,5,-2.28,144.3
3980,5,-2.7,144.71
3981,5,-3.54,145.53
3982,5,-4.38,146.36
3983,5,-5.13,147.27
3984,5,-5.63,147.57
3985,5,-6.05,147.88
3986,5,-6.65,148.77
3987,5,-7.25,149.66
3988,5,-7.85,150.55
3989,5,-8.05,150.85
3990,5,-8.66,151.26
3991,5,-9.75,151.59
3992,5,-10.75,152.08
3993,5,-11.86,152.21
3994,5,-12.23,152.27
3995,5,-12.97,152.4
3996,5,-14.08,152.61
3997,5,-15.19,152.82
3998,5,-16.3,153.03
3999,5,-16.67,153.1
4000,5,-17.44,153.25
4001,5,-18.6,153.47
4002,5,-19.77,153.69
4003,5,-20.93,153.91
4004,5,-21.32,153.98
4005,5,-22.22,154.1
4006,5,-23.56,154.27
4007,5,-24.92,154.26
4008,5,-26.28,154.24
4009,5,-26.73,154.23
4010,5,-27.66,154.17
4011,5,-29.04,154.07
4012,5,-30.38,153.67
4013,5,-31.72,153.26
4014,5,-32.17,153.12
4015,5,-32.79,152.44
4016,5,-32.98,151.98
4017,5,-32.97,151.88
4018,5,-32.49,152.89
4019,5,-31.4,153.23
4020,5,-30.3,153.58
4021,5,-30.12,153.63
4022,5,-29.18,153.87
4023,5,-28.06,154.14
4024,5,-26.91,154.17
4025,5,-25.76,154.17
4026,5,-25.57,154.17
4027,5,-24.42,154.1
4028,5,-23.05,154.03
4029,5,-21.68,153.94
4030,5,-20.31,153.82
4031,5,-20.08,153.8
4032,5,-19.14,153.61
4033,5,-18.01,153.39
4034,5,-16.88,153.17
4035,5,-15.74,152.96
4036,5,-15.37,152.88
4037,5,-14.54,152.72
4038,5,-13.29,152.49
4039,5,-12.04,152.25
4040,5,-10.8,152.02
4041,5,-10.42,151.85
4042,5,-9.56,151.57
4043,5,-8.27,151.14
4044,5,-7.51,150.01
4045,5,-6.75,148.89
4046,5,-6.5,148.52
4047,5,-5.96,147.79
4048,5,-4.86,147.04
4049,5,-4.1,145.92
4050,5,-3.34,144.81
4051,5,-3.08,144.43
4052,5,-2.64,143.65
4053,5,-1.97,142.47
4054,5,-1.3,141.3
4055,5,-0.63,140.12
4056,5,-0.3,139.53
4057,5,-0.0,138.95
4058,5,0.6,137.77
4059,5,1.2,136.6
4060,5,1.8,135.42
4061,5,2.1,134.83
4062,5,2.35,134.27
4063,5,2.84,133.13
4064,5,3.33,132.0
4065,5,3.82,130.87
4066,5,4.07,130.3
4067,5,4.26,129.66
4068,5,4.65,128.39
4069,5,5.04,127.11
4070,5,5.17,125.78
4071,5,5.37,124.93
4072,5,5.57,124.57
4073,5,6.18,123.47
4074,5,6.74,122.35
4075,5,7.17,121.18
4076,5,7.45,120.38
4077,5,7.59,119.99
4078,5,8.02,118.81
4079,5,8.07,117.59
4080,5,7.39,116.62
4081,5,7.0,115.88
4082,5,6.8,115.5
4083,5,6.21,114.36
4084,5,5.61,113.23
4085,5,5.01,112.09
4086,5,4.62,111.33
4087,5,4.42,110.94
4088,5,3.81,109.78
4089,5,3.21,108.61
4090,5,2.63,107.44
4091,5,2.28,106.63
4092,5,2.13,106.25
4093,5,1.67,105.08
4094,5,1.23,103.93
4095,5,1.65,102.84
4096,5,2.07,102.12
4097,5,2.35,101.79
4098,5,2.75,101.28
4099,5,10.13,107.07
4100,5,9.14,107.28
4101,5,8.05,107.52
4102,5,7.15,107.72
4103,5,6.97,107.7
4104,5,6.69,107.69
4105,5,6.78,108.51
4106,5,6.9,109.6
4107,5,7.02,110.69
4108,5,7.12,111.6
4109,5,7.12,111.79
4110,5,7.17,112.94
4111,5,7.21,114.08
4112,5,7.25,115.22
4113,5,7.52,115.93
4114,5,7.59,116.32
4115,5,8.03,117.32
4116,5,8.26,118.45
4117,5,7.37,119.13
4118,5,6.65,119.47
4119,5,6.29,119.64
4120,5,5.93,119.82
4121,5,5.08,119.64
4122,5,4.43,119.6
4123,5,3.81,119.57
4124,5,2.57,119.44
4125,5,1.75,119.3
4126,5,1.4,119.27
4127,5,0.66,118.72
4128,5,0.68,117.93
4129,5,0.7,117.87
4130,5,0.63,118.27
4131,5,0.78,118.87
4132,5,0.94,119.1
4133,5,1.71,119.32
4134,5,2.56,119.42
4135,5,3.4,119.52
4136,5,3.97,119.58
4137,5,4.24,119.61
4138,5,4.38,119.62
4139,5,5.23,119.65
4140,5,6.0,119.8
4141,5,6.21,119.69
4142,5,7.02,119.27
4143,5,7.55,118.98
4144,5,7.85,118.77
4145,5,8.13,117.91
4146,5,7.93,117.2
4147,5,7.55,117.04
4148,5,7.42,115.82
4149,5,7.37,114.98
4150,5,7.3,114.59
4151,5,7.11,113.4
4152,5,6.93,112.21
4153,5,7.11,111.17
4154,5,7.88,110.53
4155,5,7.98,110.38
4156,5,8.07,110.22
4157,5,8.43,109.51
4158,5,8.86,108.67
4159,5,9.3,107.83
4160,5,9.87,107.28
4161,5,9.97,107.17
4162,5,10.05,107.15
4163,0,24.18,121.82
4164,0,23.17,121.75
4165,0,22.03,121.17
4166,0,20.7,120.87
4167,0,19.81,120.7
4168,0,19.38,120.57
4169,0,18.07,120.18
4170,0,16.77,119.79
4171,0,15.43,119.72
4172,0,14.54,119.83
4173,0,14.05,119.89
4174,0,12.64,120.3
4175,0,11.2,120.5
4176,5,9.73,120.42
4177,5,8.74,120.36
4178,5,8.28,120.28
4179,5,6.89,120.02
4180,5,5.51,119.73
4181,5,4.13,119.62
4182,5,3.21,119.44
4183,5,2.7,119.37
4184,5,1.16,119.15
4185,5,-0.37,118.91
4186,5,-1.91,118.69
4187,5,-2.94,118.53
4188,5,-3.44,118.38
4189,5,-4.09,117.09
4190,5,-4.43,115.58
4191,5,-3.89,114.47
4192,5,-3.76,114.28
4193,5,-4.33,113.97
4194,5,-4.26,113.58
4195,5,-4.05,112.41
4196,5,-3.85,111.23
4197,5,-3.64,110.06
4198,5,-3.0,109.6
4199,5,-2.76,109.29
4200,5,-1.91,108.46
4201,5,-0.95,107.78
4202,5,0.02,107.1
4203,5,0.7,106.72
4204,5,1.09,106.77
4205,5,2.03,107.29
4206,5,2.88,108.05
4207,5,3.85,108.69
4208,5,4.49,109.11
4209,5,4.84,109.27
4210,5,5.9,109.73
4211,5,6.96,110.2
4212,5,8.02,110.67
4213,5,8.73,110.98
4214,5,9.09,111.11
4215,5,10.19,111.5
4216,5,11.3,111.83
4217,5,12.45,111.98
4218,5,13.22,112.08
4219,0,13.54,112.16
4220,0,14.49,112.37
4221,0,15.45,112.59
4222,0,16.4,112.83
4223,0,17.03,113.0
4224,0,17.36,113.06
4225,0,18.36,113.22
4226,0,19.35,113.39
4227,0,20.34,113.55
4228,0,21.0,113.67
4229,0,21.4,113.75
4230,0,21.6,113.78
4231,2,13.08,80.47
4232,2,11.96,80.8
4233,2,10.73,81.16
4234,2,9.5,81.52
4235,2,9.4,81.55
4236,2,8.16,82.02
4237,2,6.79,82.09
4238,2,5.63,81.28
4239,2,4.53,80.34
4240,2,4.35,80.18
4241,2,3.54,79.35
4242,2,2.57,78.34
4243,2,1.6,77.34
4244,2,0.63,76.33
4245,2,0.47,76.17
4246,2,-0.28,75.39
4247,2,-1.18,74.46
4248,2,-2.07,73.52
4249,2,-2.97,72.59
4250,2,-3.12,72.43
4251,2,-3.85,71.68
4252,2,-4.74,70.78
4253,2,-5.62,69.87
4254,2,-6.5,68.97
4255,2,-6.65,68.82
4256,2,-7.5,68.15
4257,2,-8.52,67.35
4258,2,-9.54,66.55
4259,2,-10.56,65.75
4260,2,-10.9,65.48
4261,2,-11.69,65.14
4262,2,-12.73,64.37
4263,2,-13.72,63.51
4264,2,-14.7,62.65
4265,2,-15.03,62.37
4266,2,-15.71,61.8
4267,2,-16.71,60.95
4268,6,-17.72,60.09
4269,6,-18.73,59.22
4270,6,-19.07,58.93
4271,6,-19.41,58.11
4272,6,-19.94,56.87
4273,6,-20.46,55.62
4274,6,-21.06,54.42
4275,6,-21.42,53.85
4276,6,-21.77,53.3
4277,6,-22.48,52.2
4278,6,-23.19,51.1
4279,6,-23.9,49.99
4280,6,-24.25,49.43
4281,6,-24.57,48.83
4282,6,-25.2,47.61
4283,6,-25.84,46.38
4284,6,-26.47,45.15
4285,6,-26.78,44.53
4286,6,-27.06,43.89
4287,6,-27.61,42.62
4288,6,-28.17,41.34
4289,6,-28.72,40.05
4290,6,-29.0,39.4
4291,6,-29.27,38.76
4292,6,-29.82,37.46
4293,6,-30.37,36.17
4294,6,-30.92,34.86
4295,6,-31.28,33.98
4296,6,-31.44,33.6
4297,6,-31.89,32.43
4298,6,-32.35,31.26
4299,6,-32.83,30.1
4300,6,-33.22,29.37
4301,6,-33.33,29.01
4302,6,-33.69,27.94
4303,6,-34.04,26.87
4304,6,-34.37,25.78
4305,1,-34.58,25.05
4306,1,-34.61,24.63
4307,1,-34.7,23.38
4308,1,-34.79,22.13
4309,1,-34.95,20.88
4310,1,-35.05,20.05
4311,1,-35.06,19.53
4312,1,-35.07,17.97
4313,1,-35.09,16.41
4314,1,-35.1,14.85
4315,1,-35.12,13.55
4316,1,-35.12,13.29
4317,1,-35.12,11.76
4318,1,-35.12,10.23
4319,1,-35.12,8.69
4320,1,-35.12,7.42
4321,1,-35.12,7.18
4322,1,-35.11,5.78
4323,1,-35.11,4.38
4324,1,-35.1,2.98
4325,1,-35.1,1.82
4326,1,-35.1,1.58
4327,1,-35.1,0.14
4328,1,-35.1,-1.29
4329,1,-35.1,-2.73
4330,1,-35.1,-4.17
4331,1,-35.1,-5.63
4332,1,-35.1,-7.1
4333,1,-35.1,-8.57
4334,1,-35.1,-10.03
4335,1,-35.1,-11.36
4336,4,-35.09,-12.69
4337,4,-35.09,-14.02
4338,4,-35.08,-15.35
4339,4,-35.08,-15.57
4340,4,-35.08,-16.72
4341,4,-35.08,-18.1
4342,4,-35.08,-19.49
4343,4,-35.08,-20.87
4344,4,-35.08,-21.1
4345,4,-35.08,-22.33
4346,4,-35.08,-23.81
4347,4,-35.08,-25.29
4348,4,-35.08,-26.77
4349,4,-35.08,-27.27
4350,4,-35.08,-28.21
4351,4,-35.08,-29.63
4352,4,-35.08,-31.06
4353,4,-35.08,-32.48
4354,4,-35.08,-32.95
4355,4,-35.08,-33.98
4356,4,-35.08,-35.51
4357,4,-35.07,-37.05
4358,4,-35.07,-38.59
4359,4,-35.07,-39.1
4360,4,-35.07,-40.11
4361,4,-35.07,-41.63
4362,4,-35.07,-43.14
4363,4,-35.07,-44.66
4364,4,-35.07,-45.42
4365,4,-35.07,-46.2
4366,4,-35.07,-47.76
4367,4,-35.07,-49.32
4368,4,-35.07,-50.89
4369,4,-35.07,-51.67
4370,4,-35.06,-52.45
4371,4,-35.05,-54.02
4372,4,-35.05,-54.8
4373,5,-5.58,105.33
4374,5,-5.66,105.38
4375,5,-5.48,106.15
4376,5,-5.25,107.03
4377,5,-5.1,107.11
4378,5,-4.08,107.21
4379,5,-3.05,107.27
4380,5,-2.12,107.53
4381,5,-1.27,107.6
4382,5,-1.1,107.64
4383,5,-0.1,107.85
4384,5,0.91,108.07
4385,5,1.91,108.29
4386,5,2.58,108.43
4387,5,2.88,108.48
4388,5,3.78,108.61
4389,5,4.69,108.71
4390,5,5.6,108.8
4391,5,6.2,108.87
4392,5,6.44,108.89
4393,5,7.15,108.97
4394,5,7.86,109.04
4395,5,8.57,109.12
4396,5,9.05,109.17
4397,5,9.33,109.21
4398,5,10.16,109.36
4399,5,11.0,109.5
4400,5,11.84,109.62
4401,5,12.4,109.62
4402,5,12.71,109.63
4403,5,13.62,109.56
4404,0,14.52,109.41
4405,0,15.43,109.25
4406,0,16.02,109.08
4407,0,16.39,108.97
4408,0,17.51,108.64
4409,0,18.63,108.31
4410,0,19.78,108.33
4411,0,20.55,108.42
4412,0,20.99,108.52
4413,0,21.1,108.55
4414,5,-3.96,115.75
4415,5,-4.27,115.9
4416,5,-4.51,116.88
4417,5,-4.0,117.77
4418,5,-3.58,118.35
4419,5,-3.31,118.49
4420,5,-2.29,118.67
4421,5,-1.28,118.91
4422,5,-0.27,119.14
4423,5,0.4,119.3
4424,5,0.67,119.37
4425,5,0.79,119.4
4426,5,1.81,119.5
4427,5,2.84,119.56
4428,5,3.87,119.61
4429,5,4.55,119.65
4430,5,4.91,119.65
4431,5,6.0,119.81
4432,5,7.1,119.98
4433,5,8.19,120.14
4434,5,8.92,120.27
4435,5,9.28,120.3
4436,5,10.37,120.4
4437,0,11.45,120.59
4438,0,12.53,120.73
4439,0,13.08,120.25
4440,0,13.41,120.09
4441,0,14.46,119.83
4442,0,15.54,119.64
4443,0,16.62,119.44
4444,0,17.33,119.32
4445,0,17.69,119.26
4446,0,18.78,119.1
4447,0,19.86,119.12
4448,0,20.94,119.33
4449,0,21.48,119.43
4450,0,21.67,119.47
4451,0,22.0,119.54
4452,0,23.0,119.76
4453,0,23.63,119.13
4454,0,24.15,118.4
4455,0,10.21,123.87
4456,0,9.54,123.53
4457,5,8.8,122.97
4458,5,8.17,122.28
4459,5,7.75,121.82
4460,5,7.48,121.51
4461,5,6.66,120.58
4462,5,5.75,119.82
4463,5,4.53,119.61
4464,5,3.72,119.5
4465,5,3.31,119.45
4466,5,2.07,119.29
4467,5,0.87,119.06
4468,5,0.65,117.97
4469,5,0.69,117.93
4470,5,0.67,118.65
4471,5,1.41,119.2
4472,5,2.48,119.32
4473,5,3.2,119.4
4474,5,3.53,119.44
4475,5,4.54,119.55
4476,5,5.54,119.66
4477,5,6.47,119.25
4478,5,7.08,118.98
4479,5,7.44,118.89
4480,5,7.98,118.21
4481,5,7.87,117.16
4482,5,7.44,116.26
4483,5,7.35,115.53
4484,5,7.31,115.17
4485,5,7.23,114.08
4486,5,7.2,112.99
4487,5,7.18,111.89
4488,5,7.15,110.98
4489,5,7.21,110.81
4490,5,7.56,109.74
4491,5,8.4,109.06
4492,5,9.35,108.45
4493,5,10.13,107.95
4494,5,10.16,107.76
4495,5,10.23,107.2
4496,0,13.52,121.04
4497,0,12.69,121.65
4498,0,11.49,121.68
4499,0,10.29,121.74
4500,5,9.52,121.53
4501,5,9.1,121.46
4502,5,7.99,120.87
4503,5,6.88,120.27
4504,5,5.71,119.79
4505,5,4.88,119.63
4506,5,4.52,119.6
4507,5,3.43,119.47
4508,5,2.34,119.34
4509,5,1.25,119.22
4510,5,0.68,118.83
4511,5,0.61,118.51
4512,5,0.58,118.08
4513,5,0.73,117.89
4514,5,0.67,117.97
4515,5,0.84,119.05
4516,5,1.84,119.5
4517,5,3.01,119.54
4518,5,3.68,119.56
4519,5,3.8,119.58
4520,5,4.23,119.59
4521,5,5.48,119.77
4522,5,6.74,120.0
4523,5,6.88,120.04
4524,5,7.87,120.26
4525,5,8.62,120.42
4526,5,8.97,120.56
4527,5,10.03,121.0
4528,0,11.08,121.37
4529,0,12.09,120.9
4530,0,12.82,120.65
4531,0,13.13,120.42
4532,0,14.09,119.83
4533,0,15.24,119.73
4534,0,16.38,119.62
4535,0,17.08,119.93
4536,0,17.47,120.08
4537,0,18.62,120.54
4538,0,19.77,121.0
4539,0,20.92,121.46
4540,0,21.68,121.77
4541,0,22.08,121.87
4542,0,23.27,122.2
4543,0,24.47,122.5
4544,0,25.67,122.79
4545,0,26.47,122.98
4546,0,26.83,123.07
4547,0,27.91,123.33
4548,0,29.0,123.59
4549,0,30.1,123.51
4550,0,30.83,123.43
4551,0,30.98,123.15
4552,0,31.09,122.94
4553,5,-3.75,114.42
4554,5,-4.39,114.66
4555,5,-4.41,115.73
4556,5,-3.99,116.72
4557,5,-3.33,117.08
4558,5,-3.07,117.29
4559,5,-2.74,118.3
4560,5,-1.74,118.63
4561,5,-0.67,118.86
4562,5,0.03,119.02
4563,5,0.31,119.23
4564,5,1.22,119.61
4565,5,2.26,119.62
4566,5,3.3,119.63
4567,5,4.0,119.63
4568,5,4.36,119.65
4569,5,5.45,119.76
4570,5,6.53,119.99
4571,5,7.61,120.19
4572,5,8.33,120.33
4573,5,8.7,120.41
4574,5,9.81,120.54
4575,0,10.94,120.6
4576,0,12.06,120.66
4577,0,12.7,120.32
4578,0,13.01,120.22
4579,0,13.89,119.84
4580,0,14.77,119.49
4581,0,15.73,119.6
4582,0,16.37,119.67
4583,0,16.67,119.71
4584,0,17.56,119.83
4585,0,18.46,119.96
4586,0,19.32,120.21
4587,0,19.87,120.48
4588,0,20.01,120.51
4589,0,20.05,120.52
4590,0,20.29,120.35
4591,0,20.56,120.16
4592,0,20.82,119.97
4593,0,21.0,119.85
4594,0,21.2,119.85
4595,0,21.72,119.96
4596,0,21.66,120.54
4597,0,21.71,121.13
4598,0,22.08,121.27
4599,0,22.3,121.37
4600,0,22.34,121.39
4601,0,22.35,121.39
4602,0,22.32,121.35
4603,0,22.29,121.31
4604,0,22.25,121.28
4605,0,22.22,121.24
4606,0,22.19,121.21
4607,0,22.16,121.17
4608,0,22.15,121.17
4609,0,21.98,120.64
4610,0,22.55,120.21
4611,0,22.6,120.21
4612,0,22.61,120.21
4613,0,22.62,120.24
4614,0,22.63,120.23
4615,0,22.64,120.21
4616,0,22.66,120.19
4617,0,22.67,120.16
4618,0,22.68,120.14
4619,0,22.68,120.13
4620,0,23.45,119.83
4621,0,24.35,120.25
4622,0,25.18,120.86
4623,0,25.73,121.27
4624,0,26.03,121.47
4625,0,26.93,122.06
4626,0,27.89,122.51
4627,0,28.91,122.8
4628,0,29.58,123.0
4629,0,29.89,123.12
4630,0,30.2,123.25
4631,0,30.77,123.41
4632,0,30.79,123.38
4633,0,31.08,122.74
4634,0,35.23,129.52
4635,0,35.69,130.65
4636,0,36.18,131.76
4637,0,36.43,132.32
4638,0,36.71,132.95
4639,0,37.26,134.24
4640,0,37.81,135.53
4641,0,38.36,136.83
4642,8,38.63,137.48
4643,8,39.21,137.81
4644,8,40.36,138.46
4645,8,41.11,139.76
4646,8,41.64,141.21
4647,8,41.63,142.05
4648,8,41.69,142.79
4649,8,42.03,144.15
4650,8,42.64,145.41
4651,8,43.23,146.69
4652,8,43.42,147.12
4653,8,43.74,148.13
4654,8,44.22,149.67
4655,8,44.67,151.23
4656,8,45.16,152.75
4657,8,45.22,152.87
4658,8,45.43,153.22
4659,8,46.03,154.1
4660,8,46.92,155.45
4661,8,47.8,156.85
4662,8,48.65,158.3
4663,8,48.78,158.53
4664,8,49.4,159.85
4665,8,50.12,161.47
4666,8,50.82,163.13
4667,8,51.48,164.83
4668,8,52.14,166.73
4669,8,52.77,168.67
4670,8,53.37,170.68
4671,8,53.88,172.73
4672,8,54.18,174.94
4673,8,54.43,177.18
4674,8,54.64,179.45
4675,3,54.8,-178.3
4676,3,54.81,-176.04
4677,3,54.78,-173.78
4678,3,54.71,-171.53
4679,3,54.62,-169.7
4680,3,54.6,-169.34
4681,3,54.49,-167.17
4682,3,54.33,-165.04
4683,3,54.11,-162.92
4684,3,53.77,-161.23
4685,3,53.7,-160.9
4686,3,53.26,-158.94
4687,3,52.79,-157.02
4688,3,52.29,-155.14
4689,3,51.95,-153.93
4690,3,51.73,-153.34
4691,3,51.06,-151.59
4692,3,50.52,-149.76
4693,3,49.95,-147.96
4694,3,49.57,-146.8
4695,3,49.34,-146.23
4696,3,48.63,-144.55
4697,3,47.9,-142.92
4698,3,47.14,-141.34
4699,3,46.77,-140.58
4700,3,46.34,-139.86
4701,3,45.46,-138.46
4702,3,44.57,-137.1
4703,3,43.67,-135.78
4704,3,43.22,-135.15
4705,3,42.77,-134.48
4706,3,41.86,-133.17
4707,3,40.93,-131.9
4708,3,39.99,-130.66
4709,3,39.68,-130.27
4710,3,38.98,-129.62
4711,3,37.92,-128.66
4712,3,36.86,-127.72
4713,3,35.8,-126.79
4714,3,35.45,-126.48
4715,3,34.74,-125.88
4716,3,33.69,-124.99
4717,3,32.63,-124.11
4718,3,31.57,-123.24
4719,3,31.22,-122.95
4720,3,30.46,-122.36
4721,3,29.52,-121.26
4722,3,28.7,-120.02
4723,3,28.25,-119.27
4724,3,27.82,-118.87
4725,3,27.65,-118.72
4726,3,26.81,-117.93
4727,3,25.81,-117.0
4728,3,24.8,-116.07
4729,3,23.8,-115.15
4730,3,23.63,-115.0
4731,3,22.78,-114.23
4732,3,21.76,-113.31
4733,7,20.74,-112.4
4734,7,19.72,-111.5
4735,7,19.55,-111.35
4736,7,18.72,-110.62
4737,7,17.84,-109.67
4738,7,17.38,-108.41
4739,7,16.9,-107.16
4740,7,16.82,-106.95
4741,7,16.43,-105.94
4742,7,15.96,-104.73
4743,7,15.49,-103.52
4744,7,15.03,-102.32
4745,7,14.95,-102.12
4746,7,14.66,-101.08
4747,7,14.52,-100.57
4748,7,14.23,-99.79
4749,7,13.73,-98.47
4750,7,13.23,-97.15
4751,7,12.73,-95.8
4752,7,12.22,-94.44
4753,7,11.72,-93.1
4754,7,11.22,-91.75
4755,7,10.72,-90.46
4756,7,10.22,-89.18
4757,7,9.73,-87.9
4758,7,9.23,-86.62
4759,7,8.59,-85.29
4760,7,7.94,-83.96
4761,7,7.29,-82.64
4762,7,6.9,-81.5
4763,7,6.9,-81.28
4764,7,7.08,-80.04
4765,7,8.1,-79.36
4766,7,8.77,-79.42
4767,7,9.42,-79.92
4768,7,10.05,-79.93
4769,7,10.27,-79.92
4770,7,11.56,-79.85
4771,7,12.86,-79.77
4772,7,14.15,-79.7
4773,7,15.23,-79.63
4774,7,15.45,-79.63
4775,7,16.57,-80.03
4776,7,17.49,-80.95
4777,7,18.41,-81.87
4778,7,19.17,-82.65
4779,7,19.3,-82.79
4780,7,20.1,-83.64
4781,7,20.9,-84.49
4782,7,21.7,-85.35
4783,7,22.52,-85.87
4784,7,22.67,-85.96
4785,7,23.6,-86.5
4786,7,24.52,-87.04
4787,7,24.98,-87.32
4788,7,25.5,-87.55
4789,7,26.37,-87.93
4790,7,26.54,-88.04
4791,7,27.58,-88.67
4792,7,28.61,-89.3
4793,7,28.77,-89.4
4794,4,-26.2,-48.6
4795,4,-26.19,-48.45
4796,4,-26.69,-47.27
4797,4,-27.23,-46.1
4798,4,-27.77,-44.93
4799,4,-27.95,-44.53
4800,4,-28.28,-43.76
4801,4,-28.76,-42.59
4802,4,-29.24,-41.41
4803,4,-29.7,-40.22
4804,4,-29.85,-39.83
4805,4,-30.16,-39.01
4806,4,-30.6,-37.78
4807,4,-31.04,-36.53
4808,4,-31.47,-35.27
4809,4,-31.53,-35.07
4810,4,-31.89,-33.97
4811,4,-32.3,-32.64
4812,4,-32.7,-31.3
4813,4,-33.09,-29.95
4814,4,-33.15,-29.73
4815,4,-33.45,-28.6
4816,4,-33.8,-27.24
4817,4,-34.13,-25.86
